customer_id,full_name,phone_number,age,district,subscription_plan,registration_date,is_fraud,credit_score,plan_price_egp,plan_data_gb,plan_call_minutes,age_group,credit_score_group,registration_year,registration_month,plan_price,credit_category
VF-000763,Dina Lotfy Mansour,1049490030,43,Nasr City - Zone 1,Prepaid 200,2025-06-04,0,504,200,40,800,36-50,Fair (500-650),2025,6,200,Fair
VF-000764,Khaled Sayed Badawi,1091137003,61,Nasr City - Zone 7,Prepaid 100,2021-01-01,0,459,100,15,300,50+,Poor (<500),2021,1,100,Poor
VF-000765,Mostafa Magdy Nasser,1073148560,48,Nasr City - Zone 1,Prepaid 100,2023-03-08,0,325,100,15,300,36-50,Poor (<500),2023,3,100,Poor
VF-000766,Mariam Ahmed Morsy,1085048659,47,Nasr City - Abbas El-Akkad,Prepaid 100,2023-10-25,0,445,100,15,300,36-50,Poor (<500),2023,10,100,Poor
VF-000767,Aya Ramadan Gamal,1023821242,53,Nasr City - Mostafa El-Nahas,Postpaid 150,2026-02-15,0,614,150,25,500,50+,Fair (500-650),2026,2,150,Fair
VF-000768,Noha Omar Ramadan,1041115834,65,Nasr City - Abbas El-Akkad,Prepaid 100,2022-12-01,1,317,100,15,300,50+,Poor (<500),2022,12,100,Poor
VF-000769,Sara Ahmed Ali,1050608690,50,Nasr City - El Mirghany,Prepaid 100,2022-12-03,0,530,100,15,300,36-50,Fair (500-650),2022,12,100,Fair
VF-000770,Nada Gamal Badawi,1047277197,23,Nasr City - Abbas El-Akkad,Family Plan,2026-04-19,0,534,300,80,1500,18-25,,2026,4,300,Fair
VF-000771,Ghada Nabil Ahmed,1066918776,19,Nasr City - Zone 10,Prepaid 100,2022-01-03,0,442,100,15,300,18-25,Poor (<500),2022,1,100,Poor
VF-000772,Youssef Salah Zidan,1022631026,51,Unknown,Prepaid 100,2021-06-17,0,417,100,15,300,50+,Poor (<500),2021,6,100,Poor
VF-000773,Yasmin Ahmed Nasser,1086796822,63,Nasr City - Zone 8,Student Plan,2022-01-06,0,741,80,20,200,50+,Poor (<500),2022,1,80,Good
VF-000774,Ghada Lotfy Ramadan,1030561048,24,Nasr City - Zone 1,Prepaid 100,2025-04-10,0,629,100,15,300,18-25,Fair (500-650),2025,4,100,Fair
VF-000775,Ghada Ahmed El-Masry,1012238007,24,Nasr City - Mostafa El-Nahas,Prepaid 200,2024-08-30,0,658,200,40,800,18-25,Good (650-750),2024,8,200,Good
VF-000776,Nada Mohamed Qasim,1077313639,43,Nasr City - El Zahraa,Prepaid 100,2022-10-21,0,335,100,15,300,36-50,Poor (<500),2022,10,100,Poor
VF-000777,Hana Mohamed El-Sharkawi,1086258924,35,Nasr City - Mostafa El-Nahas,Student Plan,2025-05-04,0,439,80,20,200,26-35,Poor (<500),2025,5,80,Poor
VF-000778,Mostafa Gamal Helmy,1060268506,58,Nasr City - Zone 1,Prepaid 100,2025-11-11,0,352,100,15,300,50+,Poor (<500),2025,11,100,Poor
VF-000779,Wael Hassan El-Sharkawi,1085838379,21,Nasr City - El Zahraa,Prepaid 100,2024-03-12,0,395,100,15,300,18-25,Poor (<500),2024,3,100,Poor
VF-000780,Heba Ali Shahatah,1080201607,40,Nasr City - Abbas El-Akkad,Postpaid 250,2026-05-03,0,740,250,50,1000,36-50,Good (650-750),2026,5,250,Good
VF-000781,Ashraf Farouk Zidan,1077614227,59,Nasr City - Zone 8,Family Plan,2024-02-01,0,689,300,80,1500,50+,Good (650-750),2024,2,300,Good
VF-000782,Nour Ibrahim Badawi,1053351112,60,Nasr City - Zone 3,Postpaid 150,2021-03-08,0,527,150,25,500,50+,Fair (500-650),2021,3,150,Fair
VF-000783,Mostafa Farouk Shahatah,1051107619,39,Nasr City - Zone 10,Unlimited Premium,2021-10-02,0,839,800,-1,-1,36-50,Excellent (750+),2021,10,800,Excellent
VF-000784,Yasmin Fathi Khalil,1063841858,33,Nasr City - Zone 8,Prepaid 50,2021-04-01,0,436,50,5,100,26-35,Poor (<500),2021,4,50,Poor
VF-000785,Salma Omar Helmy,1050343535,43,Nasr City - Abbas El-Akkad,Postpaid 150,2025-01-01,0,558,150,25,500,36-50,Fair (500-650),2025,1,150,Fair
VF-000786,Ayman Gamal Ramadan,1071567486,21,Nasr City - Zone 2,Postpaid 400,2021-10-26,0,761,400,100,2000,18-25,Excellent (750+),2021,10,400,Excellent
VF-000787,Ibrahim Abdallah Mansour,1060232033,23,Nasr City - Zone 7,Postpaid 150,2020-10-22,0,588,150,25,500,18-25,Fair (500-650),2020,10,150,Fair
VF-000788,Doaa Abdel El-Gazzar,1027921592,24,Nasr City - El Zahraa,Student Plan,2021-08-21,0,734,80,20,200,18-25,Good (650-750),2021,8,80,Good
VF-000789,Walid Fathi Qasim,1033912234,65,Nasr City - Abbas El-Akkad,Postpaid 400,2024-04-09,0,819,400,100,2000,50+,Excellent (750+),2024,4,400,Excellent
VF-000790,Sherif Abdel Ali,1022462163,49,Nasr City - Zone 7,Student Plan,2022-11-26,0,411,80,20,200,36-50,Poor (<500),2022,11,80,Poor
VF-000791,Hassan Farouk Ahmed,1021091816,28,Nasr City - El Zahraa,Postpaid 150,2025-11-08,0,525,150,25,500,26-35,Fair (500-650),2025,11,150,Fair
VF-000792,Amr Magdy Salamah,1099952040,61,Nasr City - El Mirghany,Family Plan,2021-06-26,0,657,300,80,1500,50+,Good (650-750),2021,6,300,Good
VF-000793,Nada Nabil El-Gazzar,1034003439,48,Nasr City - Zone 10,Prepaid 50,2024-09-13,1,560,50,5,100,36-50,Poor (<500),2024,9,50,Fair
VF-000794,Rana Magdy Khalil,1015347831,57,Nasr City - El Mirghany,Postpaid 150,2025-05-05,0,525,150,25,500,50+,Fair (500-650),2025,5,150,Fair
VF-000795,Reem Mohamed Abdel-Aziz,1069964474,35,Nasr City - Zone 3,Prepaid 100,2023-03-12,0,491,100,15,300,26-35,Poor (<500),2023,3,100,Poor
VF-000796,Mostafa Ali Abdel-Aziz,1046869104,24,Nasr City - Zone 3,Prepaid 200,2024-08-05,0,545,200,40,800,18-25,Fair (500-650),2024,8,200,Fair
VF-000797,Nour Ali El-Masry,1095606010,41,Nasr City - Zone 1,Prepaid 100,2022-04-07,0,697,600,200,5000,36-50,,2022,4,100,Good
VF-000798,Salma Ramadan Mahmoud,1035721973,29,Nasr City - Zone 8,Family Plan,2022-03-14,0,478,300,80,1500,26-35,,2022,3,300,Poor
VF-000799,Walid Fathi El-Sayed,1047158689,66,Nasr City - El Zahraa,Family Plan,2026-05-03,0,744,300,80,1500,50+,Good (650-750),2026,5,300,Good
VF-000800,Mohamed Farouk Qasim,1095209019,26,Nasr City - Zone 8,Postpaid 250,2023-11-15,0,619,250,50,1000,26-35,Fair (500-650),2023,11,250,Fair
VF-000801,Shimaa Farouk Awad,1084847472,56,Nasr City - Zone 10,Prepaid 100,2025-08-12,0,532,100,15,300,50+,Fair (500-650),2025,8,100,Fair
VF-000802,Ayman Ramadan Gamal,1085339864,43,Nasr City - Zone 1,Postpaid 250,2021-04-15,0,642,250,50,1000,36-50,Fair (500-650),2021,4,250,Fair
VF-000803,Doaa Mohamed Ali,1067919082,57,Nasr City - Abbas El-Akkad,Prepaid 100,2022-03-06,0,446,100,15,300,50+,Poor (<500),2022,3,100,Poor
VF-000804,Rania Hassan Salamah,1024848878,56,Nasr City - Zone 2,Student Plan,2025-07-02,0,352,80,20,200,50+,Poor (<500),2025,7,80,Poor
VF-000805,Aya Abdallah Mansour,1099152055,56,Nasr City - Zone 8,Postpaid 150,2025-06-22,0,641,150,25,500,50+,Fair (500-650),2025,6,150,Fair
VF-000806,Amira Salah El-Sharkawi,1010447935,70,Nasr City - El Mirghany,Prepaid 100,2024-04-12,0,480,100,15,300,50+,Poor (<500),2024,4,100,Poor
VF-000807,Salma Farouk El-Sayed,1093204293,63,Nasr City - Zone 1,Student Plan,2020-05-27,0,718,80,20,200,50+,Poor (<500),2020,5,80,Good
VF-000808,Amr Fathi Qasim,1097793969,23,Nasr City - Zone 10,Family Plan,2023-11-02,0,818,300,80,1500,18-25,Excellent (750+),2023,11,300,Excellent
VF-000809,Mostafa Fathi Nasser,1014145953,30,Nasr City - Zone 10,Prepaid 100,2024-11-04,0,634,100,15,300,26-35,Poor (<500),2024,11,100,Fair
VF-000810,Nada Ibrahim Ramadan,1019374071,56,Nasr City - Zone 10,Prepaid 200,2021-09-27,0,523,200,40,800,50+,Fair (500-650),2021,9,200,Fair
VF-000811,Heba Lotfy Hassan,1074532898,63,Nasr City - Abbas El-Akkad,Prepaid 100,2025-08-30,0,791,100,15,300,50+,Poor (<500),2025,8,100,Excellent
VF-000812,Nada Salah Mansour,1087821046,68,Nasr City - Zone 2,Postpaid 150,2025-07-02,0,792,600,200,5000,50+,Excellent (750+),2025,7,150,Excellent
VF-000813,Rana Omar Hassan,1042846895,39,Nasr City - Zone 2,Postpaid 150,2021-11-12,0,544,150,25,500,36-50,Fair (500-650),2021,11,150,Fair
VF-000814,Eman Ahmed El-Gazzar,1059774794,26,Nasr City - Zone 3,Student Plan,2024-08-05,0,695,80,20,200,26-35,Poor (<500),2024,8,80,Good
VF-000815,Reem Hassan Hanafi,1061570031,69,Nasr City - Zone 3,Prepaid 50,2022-07-07,0,404,50,5,100,50+,Poor (<500),2022,7,50,Poor
VF-000816,Nada Magdy Salamah,1088803982,48,Nasr City - Abbas El-Akkad,Postpaid 250,2024-08-25,0,650,250,50,1000,36-50,Good (650-750),2024,8,250,Fair
VF-000817,Hana Fathi Salamah,1040106377,18,Nasr City - Zone 2,Prepaid 50,2024-08-08,0,416,50,5,100,18-25,Poor (<500),2024,8,50,Poor
VF-000818,Essam Magdy Farouk,1094074257,65,Nasr City - Zone 7,Student Plan,2024-04-29,0,498,80,20,200,50+,Poor (<500),2024,4,80,Poor
VF-000819,Tamer Ahmed Rida,1034519519,54,Nasr City - Mostafa El-Nahas,Student Plan,2021-07-07,0,379,80,20,200,50+,Poor (<500),2021,7,80,Poor
VF-000820,Rania Omar Ibrahim,1018169177,65,Nasr City - Zone 7,Prepaid 200,2025-06-03,0,565,200,40,800,50+,Fair (500-650),2025,6,200,Fair
VF-000821,Tarek Ali El-Sayed,1023405117,48,Nasr City - Zone 2,Postpaid 150,2023-11-23,0,533,150,25,500,36-50,Fair (500-650),2023,11,150,Fair
VF-000822,Wael Salah El-Gazzar,1071237433,59,Nasr City - Zone 7,Postpaid 150,2022-12-05,0,630,150,25,500,50+,Fair (500-650),2022,12,150,Fair
VF-000823,Nada Sayed Awad,1085331621,37,Nasr City - Zone 8,Prepaid 50,2024-11-07,0,438,50,5,100,36-50,Poor (<500),2024,11,50,Poor
VF-000824,Amira Mahmoud Ahmed,1069485073,22,Nasr City - El Zahraa,Family Plan,2023-11-27,0,847,300,80,1500,18-25,Excellent (750+),2023,11,300,Excellent
VF-000825,Nada Sayed El-Masry,1091809287,67,Nasr City - Mostafa El-Nahas,Postpaid 250,2025-06-05,0,679,250,50,1000,50+,Good (650-750),2025,6,250,Good
VF-000826,Hossam Mahmoud El-Masry,1046155999,51,Nasr City - El Mirghany,Family Plan,2023-02-08,0,745,300,80,1500,50+,Good (650-750),2023,2,300,Good
VF-000827,Noha Salah El-Sharkawi,1064234848,45,Nasr City - Abbas El-Akkad,Prepaid 50,2023-01-08,0,604,50,5,100,36-50,Poor (<500),2023,1,50,Fair
VF-000828,Youssef Omar El-Sharkawi,1053712718,41,Nasr City - Zone 1,Unlimited Premium,2023-11-07,1,753,800,-1,-1,36-50,Excellent (750+),2023,11,800,Excellent
VF-000829,Ibrahim Mahmoud El-Masry,1016174008,64,Nasr City - El Mirghany,Postpaid 400,2025-11-15,0,588,400,100,2000,50+,,2025,11,400,Fair
VF-000830,Nour Ibrahim Abdullah,1048149420,58,Nasr City - Zone 10,Postpaid 150,2020-12-19,0,458,150,25,500,50+,Poor (<500),2020,12,150,Poor
VF-000831,Adel Hassan Helmy,1042913766,37,Nasr City - Abbas El-Akkad,Prepaid 50,2022-09-10,0,715,50,5,100,36-50,Poor (<500),2022,9,50,Good
VF-000832,Hany Ali El-Banna,1038831688,68,Nasr City - Zone 10,Postpaid 150,2023-03-06,0,723,150,25,500,50+,Good (650-750),2023,3,150,Good
VF-000833,Eman Mohamed Ali,1016446622,25,Nasr City - El Zahraa,Postpaid 250,2021-12-07,0,764,250,50,1000,18-25,Excellent (750+),2021,12,250,Excellent
VF-000834,Rania Fathi El-Sharkawi,1084932501,54,Nasr City - Zone 10,Prepaid 100,2025-01-07,0,595,100,15,300,50+,Fair (500-650),2025,1,100,Fair
VF-000835,Hany Ali El-Gazzar,1030428651,61,Nasr City - El Zahraa,Prepaid 200,2023-07-24,0,515,200,40,800,50+,Fair (500-650),2023,7,200,Fair
VF-000836,Fatima Ramadan Helmy,1040229850,36,Nasr City - Zone 1,Student Plan,2026-06-01,0,450,80,20,200,36-50,Poor (<500),2026,6,80,Poor
VF-000837,Hany Nabil Nasser,1034372157,54,Nasr City - Zone 3,Student Plan,2025-02-02,0,344,80,20,200,50+,Poor (<500),2025,2,80,Poor
VF-000838,Tarek Gamal Farouk,1046383465,60,Unknown,Student Plan,2021-01-16,1,314,80,20,200,50+,Poor (<500),2021,1,80,Poor
VF-000839,Essam Ramadan Mahmoud,1063576791,46,Nasr City - Zone 7,Prepaid 200,2024-01-23,0,512,200,40,800,36-50,Fair (500-650),2024,1,200,Fair
VF-000840,Mostafa Abdallah Hassan,1038229673,49,Nasr City - Abbas El-Akkad,Postpaid 150,2024-11-09,1,490,150,25,500,36-50,Poor (<500),2024,11,150,Poor
VF-000841,Karim Farouk Salamah,1068270476,24,Nasr City - Zone 10,Postpaid 250,2024-08-03,0,785,250,50,1000,18-25,Excellent (750+),2024,8,250,Excellent
VF-000842,Fatima Omar Hanafi,1033804639,59,Nasr City - Zone 10,Student Plan,2020-10-23,0,793,600,200,5000,50+,Excellent (750+),2020,10,80,Excellent
VF-000843,Adel Sayed Zidan,1079605270,57,Nasr City - El Zahraa,Student Plan,2023-06-11,0,320,80,20,200,50+,Poor (<500),2023,6,80,Poor
VF-000844,Mohamed Fathi El-Sayed,1013822276,37,Nasr City - El Zahraa,Postpaid 250,2024-07-06,0,635,250,50,1000,36-50,Fair (500-650),2024,7,250,Fair
VF-000845,Bassam Ramadan El-Gazzar,1056797212,56,Nasr City - Mostafa El-Nahas,Prepaid 50,2020-09-12,0,741,50,5,100,50+,Poor (<500),2020,9,50,Good
VF-000846,Dina Mohamed El-Sharkawi,1082475706,48,Nasr City - El Mirghany,Prepaid 100,2021-05-17,0,426,100,15,300,36-50,Poor (<500),2021,5,100,Poor
VF-000847,Khaled Abdel Badawi,1022722389,26,Nasr City - Zone 3,Student Plan,2022-12-17,0,469,80,20,200,26-35,Poor (<500),2022,12,80,Poor
VF-000848,Noha Salah Qasim,1045799340,55,Nasr City - Mostafa El-Nahas,Postpaid 250,2022-07-09,0,677,600,200,5000,50+,,2022,7,250,Good
VF-000849,Wael Ramadan Awad,1014578708,21,Unknown,Prepaid 50,2025-03-11,0,300,50,5,100,18-25,Poor (<500),2025,3,50,Poor
VF-000850,Sherif Ramadan Rida,1025813415,31,Nasr City - El Mirghany,Prepaid 200,2024-12-06,0,582,200,40,800,26-35,Fair (500-650),2024,12,200,Fair
VF-000851,Amira Lotfy Rida,1059046143,60,Nasr City - Zone 2,Prepaid 50,2023-04-01,0,384,50,5,100,50+,Poor (<500),2023,4,50,Poor
VF-000852,Bassam Sayed Ali,1021135674,40,Nasr City - Zone 8,Postpaid 150,2023-05-27,0,587,150,25,500,36-50,Fair (500-650),2023,5,150,Fair
VF-000853,Essam Abdel El-Gazzar,1030370384,19,Nasr City - Zone 7,Student Plan,2023-03-15,0,620,80,20,200,18-25,Fair (500-650),2023,3,80,Fair
VF-000854,Walid Mahmoud Hassan,1030407950,61,Nasr City - Zone 3,Postpaid 400,2020-02-29,0,790,400,100,2000,50+,Excellent (750+),2020,2,400,Excellent
VF-000855,Reem Ramadan Badawi,1050264407,44,Nasr City - El Mirghany,Prepaid 100,2024-12-02,0,582,100,15,300,36-50,Poor (<500),2024,12,100,Fair
VF-000856,Ahmed Farouk Ali,1031400078,27,Nasr City - El Mirghany,Prepaid 100,2022-07-17,0,473,100,15,300,26-35,Poor (<500),2022,7,100,Poor
VF-000857,Dina Ramadan Hassan,1046972997,33,Nasr City - Abbas El-Akkad,Prepaid 200,2024-07-10,0,510,200,40,800,26-35,Fair (500-650),2024,7,200,Fair
VF-000858,Ayman Salah El-Sharkawi,1019449294,70,Nasr City - Zone 2,Postpaid 150,2022-02-07,0,518,150,25,500,50+,Fair (500-650),2022,2,150,Fair
VF-000859,Mariam Salah Mansour,1023831159,55,Nasr City - Zone 3,Prepaid 50,2023-02-26,0,357,50,5,100,50+,Poor (<500),2023,2,50,Poor
VF-000860,Salma Farouk Abdullah,1095934970,58,Nasr City - Zone 2,Postpaid 400,2025-11-21,0,833,600,200,5000,50+,Excellent (750+),2025,11,400,Excellent
VF-000861,Mona Fathi Farouk,1075479724,55,Nasr City - El Zahraa,Unlimited Premium,2025-04-05,0,711,800,-1,-1,50+,,2025,4,800,Good
VF-000862,Amr Ibrahim Helmy,1091041439,24,Nasr City - Zone 2,Prepaid 100,2026-04-10,0,606,100,15,300,18-25,Fair (500-650),2026,4,100,Fair
VF-000863,Karim Farouk Qasim,1054152565,19,Nasr City - Zone 7,Prepaid 50,2020-02-16,0,632,50,5,100,18-25,Poor (<500),2020,2,50,Fair
VF-000864,Aya Abdel Gamal,1095202397,46,Nasr City - Zone 1,Family Plan,2023-09-05,0,689,300,80,1500,36-50,Good (650-750),2023,9,300,Good
VF-000865,Aya Mahmoud El-Banna,1040544052,49,Nasr City - Zone 2,Postpaid 250,2021-03-10,0,631,250,50,1000,36-50,Fair (500-650),2021,3,250,Fair
VF-000866,Hany Ramadan El-Sayed,1058514771,34,Nasr City - El Mirghany,Postpaid 400,2024-12-01,0,764,400,100,2000,26-35,Excellent (750+),2024,12,400,Excellent
VF-000867,Rania Lotfy Ahmed,1090258091,43,Nasr City - Abbas El-Akkad,Student Plan,2021-09-27,0,451,80,20,200,36-50,Poor (<500),2021,9,80,Poor
VF-000868,Karim Ibrahim El-Banna,1053464571,65,Nasr City - Zone 8,Unlimited Premium,2024-11-26,0,429,800,-1,-1,50+,,2024,11,800,Poor
VF-000869,Mona Abdel Farouk,1042706202,32,Nasr City - El Mirghany,Prepaid 50,2025-08-02,0,644,50,5,100,26-35,Poor (<500),2025,8,50,Fair
VF-000870,Rami Mahmoud El-Banna,1061956191,51,Nasr City - Abbas El-Akkad,Family Plan,2020-04-13,0,602,300,80,1500,50+,Fair (500-650),2020,4,300,Fair
VF-000871,Tarek Lotfy Zidan,1082246104,22,Nasr City - Zone 3,Student Plan,2025-12-06,0,372,80,20,200,18-25,Poor (<500),2025,12,80,Poor
VF-000872,Tamer Abdel Hanafi,1017140578,40,Nasr City - Mostafa El-Nahas,Prepaid 100,2024-12-06,1,388,100,15,300,36-50,Poor (<500),2024,12,100,Poor
VF-000873,Rania Ahmed Zidan,1047056223,48,Nasr City - Zone 3,Prepaid 50,2022-05-02,0,448,50,5,100,36-50,Poor (<500),2022,5,50,Poor
VF-000874,Karim Abdallah Qasim,1054363421,46,Nasr City - Zone 8,Postpaid 150,2022-05-01,0,672,150,25,500,36-50,Good (650-750),2022,5,150,Good
VF-000875,Fatima Ahmed Nasser,1019531256,66,Nasr City - Zone 10,Family Plan,2025-01-04,0,742,300,80,1500,50+,Good (650-750),2025,1,300,Good
VF-000876,Essam Mahmoud Mahmoud,1064164273,59,Nasr City - El Mirghany,Prepaid 100,2023-10-06,0,440,100,15,300,50+,Poor (<500),2023,10,100,Poor
VF-000877,Hana Ibrahim El-Sharkawi,1034772080,40,Nasr City - Zone 3,Prepaid 100,2024-04-07,0,549,100,15,300,36-50,Fair (500-650),2024,4,100,Fair
VF-000878,Majed Omar Mahmoud,1022816494,56,Unknown,Family Plan,2025-03-08,0,677,300,80,1500,50+,Good (650-750),2025,3,300,Good
VF-000879,Sara Mahmoud El-Sayed,1056338397,58,Nasr City - Abbas El-Akkad,Postpaid 150,2021-05-03,0,574,150,25,500,50+,Fair (500-650),2021,5,150,Fair
VF-000880,Majed Hassan Khalil,1082154087,70,Nasr City - El Mirghany,Student Plan,2022-07-06,0,642,80,20,200,50+,Poor (<500),2022,7,80,Fair
VF-000881,Amr Magdy Ahmed,1092301184,24,Nasr City - El Mirghany,Prepaid 50,2021-06-06,0,308,50,5,100,18-25,Poor (<500),2021,6,50,Poor
VF-000882,Ayman Lotfy Ibrahim,1075869786,39,Nasr City - Zone 7,Prepaid 50,2021-09-21,0,367,50,5,100,36-50,Poor (<500),2021,9,50,Poor
VF-000883,Adel Magdy Ibrahim,1081393856,60,Nasr City - Zone 10,Postpaid 150,2022-06-10,0,602,150,25,500,50+,Fair (500-650),2022,6,150,Fair
VF-000884,Ghada Farouk Salamah,1024001392,45,Nasr City - El Zahraa,Student Plan,2023-04-03,0,697,80,20,200,36-50,Poor (<500),2023,4,80,Good
VF-000885,Majed Ahmed El-Sayed,1096024494,23,Nasr City - Zone 8,Prepaid 200,2025-10-23,0,580,200,40,800,18-25,Fair (500-650),2025,10,200,Fair
VF-000886,Essam Farouk Hanafi,1016002311,50,Nasr City - Mostafa El-Nahas,Prepaid 100,2024-07-09,0,459,100,15,300,36-50,Poor (<500),2024,7,100,Poor
VF-000887,Nader Abdallah Helmy,1037652856,58,Nasr City - Abbas El-Akkad,Unlimited Premium,2025-01-09,0,845,800,-1,-1,50+,Excellent (750+),2025,1,800,Excellent
VF-000888,Hana Ramadan Khalil,1090363084,32,Nasr City - Zone 10,Prepaid 100,2025-02-09,0,309,100,15,300,26-35,Poor (<500),2025,2,100,Poor
VF-000889,Rana Omar Mansour,1035433791,62,Nasr City - Zone 1,Prepaid 100,2023-08-08,0,464,100,15,300,50+,Poor (<500),2023,8,100,Poor
VF-000890,Dina Abdel Ibrahim,1075570300,58,Nasr City - Zone 2,Prepaid 50,2025-11-01,0,831,600,200,5000,50+,Excellent (750+),2025,11,50,Excellent
VF-000891,Reem Lotfy El-Sharkawi,1063003418,36,Nasr City - Abbas El-Akkad,Family Plan,2026-05-06,0,732,300,80,1500,36-50,Good (650-750),2026,5,300,Good
VF-000892,Nader Fathi Hassan,1019046325,25,Nasr City - Zone 7,Student Plan,2020-11-04,0,329,80,20,200,18-25,Poor (<500),2020,11,80,Poor
VF-000893,Hany Abdallah Hanafi,1055814884,38,Nasr City - Zone 1,Unlimited Premium,2025-03-11,0,454,800,-1,-1,36-50,,2025,3,800,Poor
VF-000894,Dina Sayed Badawi,1098316904,22,Nasr City - Zone 7,Prepaid 50,2025-08-07,0,336,50,5,100,18-25,Poor (<500),2025,8,50,Poor
VF-000895,Khaled Lotfy El-Masry,1012343684,21,Nasr City - Zone 2,Postpaid 150,2021-09-25,0,562,150,25,500,18-25,Fair (500-650),2021,9,150,Fair
VF-000896,Mohamed Ramadan Mahmoud,1040134305,54,Unknown,Prepaid 50,2022-08-23,0,517,50,5,100,50+,Poor (<500),2022,8,50,Fair
VF-000897,Reem Ramadan Rida,1095456101,65,Nasr City - Zone 7,Prepaid 100,2025-03-04,0,375,100,15,300,50+,Poor (<500),2025,3,100,Poor
VF-000898,Karim Omar Ahmed,1071731037,41,Nasr City - Zone 1,Prepaid 50,2025-12-05,0,300,50,5,100,36-50,Poor (<500),2025,12,50,Poor
VF-000899,Karim Farouk Mansour,1055338927,47,Nasr City - El Mirghany,Prepaid 100,2026-05-29,1,524,100,15,300,36-50,Fair (500-650),2026,5,100,Fair
VF-000900,Adel Nabil Rida,1062724691,53,Nasr City - El Zahraa,Prepaid 100,2023-11-04,0,414,100,15,300,50+,Poor (<500),2023,11,100,Poor
VF-000901,Nour Abdallah El-Sayed,1079457789,39,Nasr City - Mostafa El-Nahas,Prepaid 200,2021-02-21,0,469,200,40,800,36-50,Poor (<500),2021,2,200,Poor
VF-000902,Sherif Ramadan Helmy,1042977091,68,Nasr City - Zone 7,Prepaid 50,2024-06-26,0,421,50,5,100,50+,Poor (<500),2024,6,50,Poor
VF-000903,Ayman Ibrahim Ramadan,1017080348,22,Nasr City - Zone 2,Family Plan,2024-12-24,0,844,300,80,1500,18-25,Excellent (750+),2024,12,300,Excellent
VF-000904,Sara Nabil Morsy,1033517361,38,Nasr City - Abbas El-Akkad,Prepaid 50,2023-05-04,0,437,50,5,100,36-50,Poor (<500),2023,5,50,Poor
VF-000905,Hana Lotfy Abdel-Aziz,1043472531,58,Nasr City - El Mirghany,Postpaid 400,2024-05-30,0,793,400,100,2000,50+,Excellent (750+),2024,5,400,Excellent
VF-000906,Amira Ramadan Shahatah,1058638387,28,Nasr City - Zone 1,Postpaid 250,2021-04-01,0,753,250,50,1000,26-35,,2021,4,250,Excellent
VF-000907,Noha Ali Zidan,1062830211,22,Nasr City - Zone 3,Prepaid 50,2022-03-06,0,410,50,5,100,18-25,Poor (<500),2022,3,50,Poor
VF-000908,Sara Nabil Morsy,1066067933,69,Nasr City - El Mirghany,Postpaid 400,2022-08-06,0,823,400,100,2000,50+,Excellent (750+),2022,8,400,Excellent
VF-000909,Nader Gamal Ahmed,1068109521,21,Nasr City - Zone 7,Postpaid 150,2024-12-06,0,514,150,25,500,18-25,Fair (500-650),2024,12,150,Fair
VF-000910,Khaled Mohamed Hanafi,1073098568,54,Nasr City - Zone 1,Student Plan,2026-02-24,0,339,80,20,200,50+,Poor (<500),2026,2,80,Poor
VF-000911,Salma Gamal Ali,1045792181,40,Nasr City - Zone 8,Postpaid 150,2024-02-11,0,542,150,25,500,36-50,Fair (500-650),2024,2,150,Fair
VF-000912,Mohamed Hassan Ramadan,1018718672,41,Nasr City - Zone 2,Student Plan,2025-03-07,0,324,80,20,200,36-50,Poor (<500),2025,3,80,Poor
VF-000913,Eman Ali Ali,1026371663,55,Nasr City - El Mirghany,Student Plan,2022-12-03,1,593,80,20,200,50+,Poor (<500),2022,12,80,Fair
VF-000914,Mohamed Farouk Ramadan,1061928966,61,Nasr City - Zone 7,Postpaid 150,2024-11-05,1,701,150,25,500,50+,Good (650-750),2024,11,150,Good
VF-000915,Nader Sayed Hanafi,1010847369,61,Nasr City - Abbas El-Akkad,Student Plan,2023-10-06,0,329,80,20,200,50+,Poor (<500),2023,10,80,Poor
VF-000916,Ashraf Ali El-Sayed,1089498261,29,Nasr City - Zone 10,Prepaid 200,2025-04-01,0,476,200,40,800,26-35,Poor (<500),2025,4,200,Poor
VF-000917,Majed Mohamed Awad,1018426588,61,Nasr City - Zone 8,Prepaid 50,2025-06-01,0,739,50,5,100,50+,Poor (<500),2025,6,50,Good
VF-000918,Fatima Ali El-Masry,1086396882,55,Nasr City - Zone 10,Postpaid 150,2022-09-28,0,484,600,200,5000,50+,,2022,9,150,Poor
VF-000919,Noha Lotfy Hanafi,1057364760,30,Nasr City - Zone 7,Student Plan,2022-03-17,0,404,80,20,200,26-35,Poor (<500),2022,3,80,Poor
VF-000920,Doaa Hassan Ali,1052509908,65,Nasr City - El Zahraa,Unlimited Premium,2025-08-19,0,811,800,-1,-1,50+,Excellent (750+),2025,8,800,Excellent
VF-000921,Khaled Mahmoud El-Sayed,1055273682,24,Nasr City - Zone 1,Prepaid 100,2023-10-04,0,304,100,15,300,18-25,Poor (<500),2023,10,100,Poor
VF-000922,Nader Fathi Mansour,1024228623,45,Nasr City - Zone 3,Prepaid 100,2022-10-03,0,616,100,15,300,36-50,Poor (<500),2022,10,100,Fair
