customer_id,full_name,phone_number,age,district,subscription_plan,registration_date,is_fraud,credit_score
VF-001017,Omar Salah El-Masry,1074591190,25,Nasr City - Mostafa El-Nahas,Postpaid Business,4/25/2023,0,557.5
VF-001018,Bassam Omar Hanafi,1055916044,19,Nasr City - Abbas El-Akkad,Prepaid Basic,7/26/2025,0,313.6
VF-001019,Tarek Ramadan Ramadan,1064017185,66,Nasr City - El Zahraa,Prepaid Basic,1/18/2023,0,743.1
VF-001020,Essam Fathi Abdel-Aziz,1036724504,,Nasr City - El Mirghany,Postpaid 200,2/12/2024,0,649.8
VF-001021,Ghada Gamal Mansour,1022881862,65,Nasr City - Zone 1,Postpaid 100,4/28/2023,0,259.7
VF-001022,Mariam Ahmed Ramadan,1067128515,58,Nasr City - Zone 10,Prepaid Plus,3/3/2024,0,576
VF-001023,Yasmin Hassan Gamal,1076878955,39,Nasr City - El Zahraa,Prepaid Basic,12/11/2022,1,454.6
VF-001024,Majed Ibrahim Zidan,1026606352,25,Nasr City - Zone 2,Postpaid 100,1/19/2024,0,422.8
VF-001025,Tamer Lotfy Helmy,1023480253,62,Nasr City - Mostafa El-Nahas,Postpaid 100,10/28/2022,0,660.5
VF-001026,Nour Hassan Ibrahim,1015707588,24,Nasr City - Abbas El-Akkad,Prepaid Basic,4/28/2025,0,824
VF-001027,Ali Gamal Ahmed,1073124701,29,Nasr City - Abbas El-Akkad,Prepaid Basic,5/21/2022,0,768.6
VF-001028,Fatima Magdy Gamal,1067676460,54,Nasr City - Zone 7,Postpaid 200,11/7/2022,0,366.5
VF-001029,Shimaa Sayed Gamal,1097018401,-1,Nasr City - Abbas El-Akkad,Prepaid Basic,12/16/2021,0,494.2
VF-001030,Essam Ibrahim Qasim,1016249742,33,Nasr City - Zone 3,Prepaid Basic,8/17/2024,0,898.7
VF-001031,Ashraf Ibrahim Khalil,1070005324,62,Nasr City - Zone 1,Postpaid 200,4/27/2025,0,438.9
VF-001032,Doaa Abdallah El-Banna,1099369812,58,Nasr City - Zone 3,Prepaid Plus,9/27/2023,0,447.2
VF-001033,Doaa Mahmoud Abdullah,1065486192,68,Nasr City - Zone 1,Postpaid 200,12/25/2022,0,402.4
VF-001034,Amr Salah Zidan,1046992495,37,Nasr City - Zone 7,Postpaid 200,10/17/2024,0,681.9
VF-001035,Sherif Fathi Salamah,1024740381,32,Nasr City - Mostafa El-Nahas,Postpaid Business,4/28/2022,0,853.8
VF-001036,Yasmin Mohamed Ibrahim,1042788611,54,Nasr City - Zone 2,Prepaid Plus,5/2/2024,0,376.5
VF-001037,Sherif Fathi Badawi,1084339493,18,Nasr City - Zone 3,Prepaid Basic,2/1/2024,0,737.9
VF-001038,Heba Omar Helmy,1022896972,30,Nasr City - El Zahraa,Postpaid Business,10/2/2022,0,594.8
VF-001039,Bassam Gamal Shahatah,1023850251,32,Nasr City - El Zahraa,Postpaid Business,10/30/2025,0,682.8
VF-001040,Omar Lotfy Rida,1022999817,63,Nasr City - Zone 3,prepaid basic,9/19/2024,0,352.9
VF-001041,Ali Gamal Farouk,1082060301,57,Nasr City - Zone 2,Prepaid Basic,7/8/2024,0,753.8
VF-001042,Essam Fathi Khalil,1088232723,31,Nasr City - El Zahraa,Postpaid 100,9/26/2026,0,262.1
VF-001043,Mohamed Ibrahim Awad,1031066031,54,Nasr City - Zone 1,Postpaid 100,11/3/2024,0,320.4
VF-001044,Ayman Salah Farouk,1037402375,57,Nasr City - Zone 3,Prepaid Basic,4/5/2025,0,708
VF-001045,Nader Ramadan Mahmoud,1066419315,28,Nasr City - Zone 10,Prepaid Basic,12/7/2022,0,322.6
VF-001046,Hassan Magdy Nasser,1070808034,53,Nasr City - Mostafa El-Nahas,Postpaid Business,8/21/2022,0,889.1
VF-001047,Heba Gamal Gamal,1060402263,56,Nasr City - Zone 7,Prepaid Basic,10/27/2024,0,484.1
VF-001048,Ibrahim Lotfy El-Banna,1087935179,25,Nasr City - Mostafa El-Nahas,Postpaid 200,9/16/2023,0,836.5
VF-001049,Ahmed Magdy El-Banna,1021216291,56,Nasr City - Mostafa El-Nahas,Prepaid Basic,7/26/2024,0,577.3
VF-001050,Amira Abdallah Ali,1069370896,69,Nasr City - Zone 7,Prepaid Basic,1/7/2023,0,303.5
VF-001051,Noha Mohamed Abdullah,1014073160,66,Nasr City - Zone 1,Prepaid Basic,3/12/2022,0,683.6
VF-001052,Mariam Salah Ramadan,1091184381,52,Nasr City - Zone 10,POSTPAID 100,5/21/2022,0,723.9
VF-001053,Reem Omar Ahmed,1082479365,23,Nasr City - Mostafa El-Nahas,Prepaid Plus,7/22/2022,0,667.7
VF-001054,Tarek Ramadan Shahatah,1090424826,20,Nasr City - Mostafa El-Nahas,Postpaid 200,4/20/2023,0,218.4
VF-001055,Nada Hassan Salamah,1046159501,42,Nasr City - Abbas El-Akkad,Prepaid Basic,8/7/2024,0,489.1
VF-001056,Nour Lotfy Nasser,1065053892,20,Nasr City - El Mirghany,Prepaid Basic,8/23/2023,0,345.5
VF-001057,Khaled Ali Abdullah,1080944243,35,,Prepaid Basic,9/22/2023,0,377
VF-001058,Bassam Fathi Shahatah,1035190520,33,Nasr City - Mostafa El-Nahas,Prepaid Plus,10/20/2023,0,702.7
VF-001059,Hana Magdy Helmy,1042576819,59,Nasr City - Zone 8,Postpaid 200,4/2/2024,0,311
VF-001060,Hussein Omar Ibrahim,1094776255,47,Nasr City - Zone 1,Postpaid 200,4/14/2024,0,861.8
VF-001061,Mona Nabil El-Masry,1013122454,52,Nasr City - Zone 3,Postpaid 100,11/5/2024,0,871.5
VF-001062,Hany Abdel Hanafi,1079625031,24,Nasr City - Zone 10,Prepaid Plus,10/21/2022,0,688.2
VF-001063,Ayman Gamal Abdullah,1039008943,36,Nasr City - Zone 1,Postpaid 100,7/31/2024,0,343.2
VF-001064,Karim Abdel Ramadan,1071034694,27,Nasr City - Zone 2,Prepaid Basic,5/23/2025,0,697.9
VF-001065,Sherif Abdallah Shahatah,1040295304,31,Nasr City - Zone 3,PostPaid 200,4/24/2022,0,426.1
VF-001066,Noha Ramadan Hassan,1080393718,0,,Postpaid 200,10/28/2022,0,704.2
VF-001067,Salma Ibrahim Abdel-Aziz,1060639157,26,Nasr City - Abbas El-Akkad,Postpaid Business,11/6/2025,0,371.1
VF-001068,Fatima Abdallah Salamah,1020234362,41,Nasr City - Abbas El-Akkad,Postpaid 100,3/3/2025,0,820.1
VF-001069,Mona Abdel Salamah,1064664065,51,Nasr City - El Mirghany,Postpaid 100,10/9/2025,0,610.6
VF-001070,Sami Omar El-Masry,1014896647,39,Nasr City - El Zahraa,Prepaid Basic,5/28/2025,0,378.6
VF-001071,Ghada Mohamed El-Gazzar,1067535049,68,Nasr City - Zone 10,Prepaid Plus,2/28/2023,0,854.9
VF-001072,Ahmed Abdallah El-Banna,1091527526,21,Nasr City - Mostafa El-Nahas,Prepaid Plus,11/24/2023,0,473.4
VF-001073,Omar Mahmoud El-Gazzar,1067685899,31,Nasr City - Zone 8,Postpaid 100,12/5/2023,0,236.4
VF-001074,Hossam Abdallah Badawi,1084427853,34,Nasr City - Zone 8,postpaid business,4/9/2025,0,369.5
VF-001075,Rami Ahmed El-Sayed,1099526680,32,Nasr City - Zone 10,Postpaid Business,3/23/2025,0,237.4
VF-001076,Tamer Sayed El-Sharkawi,1044258271,54,Nasr City - Zone 3,Prepaid Basic,11/30/2021,0,896.8
VF-001077,Reem Lotfy Awad,1049667716,56,Nasr City - Abbas El-Akkad,Postpaid 200,6/2/2025,0,822.4
VF-001078,Hussein Mohamed El-Gazzar,1036098769,50,Nasr City - Zone 8,Postpaid Business,6/14/2022,0,754.6
VF-001079,Hany Farouk Salamah,1013081728,54,Nasr City - Mostafa El-Nahas,Prepaid Basic,8/20/2023,0,635.6
VF-001080,Sherif Salah Ahmed,1040616453,65,Nasr City - Zone 7,Postpaid 100,10/9/2022,0,860.1
VF-001081,Ayman Lotfy El-Gazzar,1099064587,19,Nasr City - Zone 8,Prepaid Basic,12/28/2023,0,872
VF-001082,Karim Nabil Abdel-Aziz,1083902153,61,Nasr City - Zone 3,,3/20/2022,0,386.2
VF-001083,Salma Ibrahim Qasim,1055211575,61,Nasr City - Zone 3,Prepaid Plus,12/16/2022,0,419.6
VF-001084,Amr Sayed El-Banna,1032044652,50,Nasr City - Zone 8,Prepaid Basic,8/10/2026,0,782.8
VF-001085,Ahmed Ibrahim Khalil,1099699727,66,Nasr City - El Zahraa,Postpaid Business,10/15/2024,0,252.5
VF-001086,Nada Ahmed Morsy,1019819744,59,Nasr City - Zone 8,Prepaid Basic,4/11/2024,0,640.9
VF-001087,Ghada Farouk Awad,1046255095,27,Nasr City - Zone 1,PostPaid 200,9/7/2024,0,646.3
VF-001088,Wael Ramadan El-Gazzar,1084553181,44,Nasr City - Zone 3,Postpaid Business,2/25/2025,0,441.2
VF-001089,Mostafa Ali El-Gazzar,1081609993,67,Nasr City - Zone 8,Prepaid Basic,9/11/2023,0,855.6
VF-001090,Aya Mahmoud El-Sayed,1020623444,40,Nasr City - El Zahraa,Prepaid Basic,4/21/2023,0,581.3
VF-001091,Mohamed Ramadan Hassan,1052648480,32,Nasr City - El Zahraa,Prepaid Plus,1/16/2023,0,885.7
VF-001092,Ayman Lotfy El-Sharkawi,1032641668,37,Nasr City - Zone 8,Postpaid Business,8/24/2025,0,708.2
VF-001093,Rami Omar El-Sharkawi,1023638593,21,Nasr City - Zone 7,Postpaid 200,10/9/2024,0,677.4
VF-001094,Mostafa Ali Mahmoud,1034480241,28,Nasr City - Zone 2,Postpaid 200,8/14/2022,0,575.4
VF-001095,Eman Salah Farouk,1025433087,66,Nasr City - El Zahraa,Prepaid Plus,11/24/2022,0,370.1
VF-001096,Fatima Fathi Ramadan,1025971233,62,Nasr City - Abbas El-Akkad,Postpaid Business,5/9/2022,0,500.1
VF-001097,Adel Mohamed Zidan,1098437475,66,Nasr City - Zone 1,Postpaid 200,11/21/2022,0,300.5
VF-001098,Fatima Gamal Abdel-Aziz,1019779395,46,Nasr City - Zone 2,Postpaid 100,8/26/2023,0,598.6
VF-001099,Eman Ahmed Abdel-Aziz,1091733397,55,Nasr City - Mostafa El-Nahas,Postpaid 100,8/8/2024,0,501
VF-001100,Nour Abdel Qasim,1078096871,52,Nasr City - El Zahraa,Postpaid Business,11/26/2021,0,684
VF-001101,Sherif Ali El-Sharkawi,1014804924,40,Nasr City - El Mirghany,Postpaid Business,1/28/2023,0,520.5
VF-001102,Amira Abdallah Abdel-Aziz,1061062905,67,Nasr City - Zone 3,Prepaid Basic,6/21/2022,0,516.4
VF-001103,Yasmin Lotfy Ali,1030658164,57,Nasr City - Abbas El-Akkad,Postpaid 200,2/1/2023,0,548.1
VF-001104,Nada Mohamed Salamah,1046148486,59,Nasr City - Zone 3,Prepaid Plus,11/8/2023,0,236.3
VF-001105,Doaa Ahmed Mahmoud,1033609865,61,Nasr City - Zone 2,Prepaid Plus,5/9/2024,0,829.8
VF-001106,Rana Hassan Zidan,1095087196,70,Nasr City - Abbas El-Akkad,Postpaid 100,11/17/2024,0,646.8
VF-001107,Adel Abdallah Abdel-Aziz,1020684663,54,Nasr City - Zone 2,Postpaid 100,8/26/2023,0,315.1
VF-001108,Tarek Ramadan Ahmed,1039832632,54,Nasr City - Zone 3,Postpaid 200,8/14/2022,0,355.2
VF-001109,Bassam Ramadan Zidan,1061845501,41,Nasr City - Zone 1,Postpaid 200,1/5/2023,0,384
VF-001110,Mona Mohamed El-Sayed,1087438875,37,Nasr City - Abbas El-Akkad,Prepaid Basic,2/18/2022,0,825.7
VF-001111,Shimaa Abdel Gamal,1051282753,68,Nasr City - Zone 1,Prepaid Basic,11/18/2023,0,347.1
VF-001112,Walid Abdallah Khalil,1067210317,44,Nasr City - El Mirghany,Postpaid Business,5/17/2025,0,366.7
VF-001113,Hussein Ali Abdullah,1081029647,67,Nasr City - Zone 10,Prepaid Plus,5/12/2023,0,468.1
VF-001114,Hany Fathi Mahmoud,1080703629,35,Nasr City - Zone 10,Prepaid Plus,8/8/2024,0,791.3
VF-001115,Salma Ahmed El-Masry,1070368405,67,Nasr City - Abbas El-Akkad,Postpaid Business,8/5/2023,0,754.6
VF-001116,Rania Gamal Hanafi,1092362416,55,Nasr City - El Zahraa,Postpaid 100,2/22/2024,0,751.3
VF-001117,Noha Mohamed Ali,1059996586,18,Nasr City - Zone 1,Prepaid Basic,1/17/2025,0,761.1
VF-001118,Tamer Gamal El-Banna,1074495536,38,Nasr City - Zone 2,POSTPAID 100,11/21/2025,0,426.8
VF-001119,Nada Magdy Morsy,1075851164,42,Nasr City - El Zahraa,Postpaid Business,6/12/2022,0,896.6
VF-001120,Reem Farouk Ali,1032509513,65,Nasr City - Zone 1,Prepaid Plus,11/13/2023,0,792.2
VF-001121,Wael Hassan El-Sayed,1096590284,22,Nasr City - Zone 3,Postpaid100,7/9/2022,0,300.2
VF-001122,Heba Fathi Ahmed,1032153862,31,Nasr City - Mostafa El-Nahas,Postpaid 200,12/27/2023,0,217
VF-001123,Amira Salah El-Masry,1028208868,34,Nasr City - Zone 10,Postpaid Business,5/27/2022,0,385.9
VF-001124,Yasmin Lotfy Farouk,1034380986,64,Nasr City - Zone 2,Postpaid 200,8/16/2025,0,584.6
VF-001125,Rana Mahmoud Khalil,1086084622,19,Nasr City - Zone 10,Prepaid Plus,12/14/2024,0,308.6
VF-001126,Shimaa Ali Awad,1032355818,37,Nasr City - Zone 7,Postpaid Business,11/1/2022,0,300.7
VF-001127,Rania Sayed Gamal,1076183001,44,Nasr City - Zone 2,Postpaid 200,4/22/2022,0,524.1
VF-001128,Shimaa Fathi Morsy,1088150391,63,Nasr City - Zone 2,Prepaid Plus,6/1/2023,0,622.5
VF-001129,Nada Fathi Hanafi,1053872657,25,Nasr City - Zone 7,Postpaid 200,12/14/2021,0,826.8
VF-001130,Khaled Nabil Salamah,1015968073,64,Nasr City - Zone 1,Postpaid Business,11/12/2024,0,321.3
VF-001131,Aya Abdallah Nasser,1095554021,65,Nasr City - Zone 10,Postpaid Business,12/2/2023,0,329.3
VF-001132,Youssef Mohamed Gamal,1086861917,37,Nasr City - Zone 7,Postpaid 200,4/21/2022,0,257.4
VF-001133,Adel Ali Mahmoud,1088769634,67,Nasr City - Zone 3,Postpaid Business,12/25/2024,0,745.5
VF-001134,Ahmed Abdallah Mahmoud,1089656203,54,Nasr City - El Zahraa,Postpaid 200,6/16/2025,1,347.3
VF-001135,Youssef Mahmoud Hassan,1028741499,61,Nasr City - El Mirghany,Postpaid 200,4/22/2023,0,726.9
VF-001136,Mostafa Ahmed Hassan,1098814242,57,Nasr City - Zone 1,Postpaid 200,2/27/2025,0,706.1
VF-001137,Ahmed Sayed Helmy,1011799734,30,Nasr City - El Zahraa,Postpaid 200,1/12/2024,0,345.9
VF-001138,Hana Ibrahim Ibrahim,1080439662,36,Nasr City - Zone 1,Postpaid Business,9/18/2026,0,476.3
VF-001139,Dina Mohamed Khalil,1056972893,70,Nasr City - Abbas El-Akkad,Prepaid Plus,12/29/2021,0,792.8
VF-001140,Ashraf Nabil Ali,1040717503,67,Nasr City - Abbas El-Akkad,Postpaid 200,10/29/2025,0,743.5
VF-001141,Yasmin Sayed El-Gazzar,1030960858,26,Nasr City - Zone 7,PostPaid 200,6/19/2024,0,859.1
VF-001142,Heba Ahmed Ahmed,1021458649,56,Nasr City - Abbas El-Akkad,Prepaid Basic,6/9/2023,0,703.2
VF-001143,Tarek Gamal Gamal,1048313228,28,Nasr City - Zone 1,prepaid basic,12/27/2021,0,697.2
VF-001144,Aya Farouk Ramadan,1056712081,37,Nasr City - Abbas El-Akkad,Prepaid Basic,11/4/2023,1,510
VF-001145,Doaa Farouk Mahmoud,1079012477,25,Nasr City - Zone 1,Postpaid Business,8/3/2025,0,738.4
VF-001146,Yasmin Omar El-Gazzar,1083064458,23,Nasr City - El Mirghany,prepaid basic,7/19/2023,0,561.4
VF-001147,Tarek Ahmed Rida,1023645439,23,Nasr City - Zone 7,Postpaid Business,9/7/2025,0,486
VF-001148,Nada Omar Shahatah,1036380976,37,Nasr City - Zone 7,postpaid business,12/9/2024,0,279.9
VF-001149,Eman Omar Shahatah,1036704602,19,Nasr City - Zone 7,Prepaid Basic,10/10/2022,0,203.8
VF-001150,Heba Farouk Salamah,1080412756,45,,Prepaid Basic,12/10/2023,0,609.6
VF-001151,Salma Ibrahim El-Sharkawi,1016788404,39,Nasr City - Abbas El-Akkad,Prepaid Basic,7/17/2025,0,756.6
VF-001152,Shimaa Abdel Abdel-Aziz,1094701395,67,Nasr City - Mostafa El-Nahas,Prepaid Basic,11/29/2021,0,594
VF-001153,Ahmed Omar Morsy,1090253253,56,Nasr City - Mostafa El-Nahas,Prepaid Basic,8/13/2022,0,408.3
VF-001154,Youssef Salah Helmy,1049274257,46,Nasr City - Zone 2,Postpaid 200,10/12/2023,0,622.1
VF-001155,Amira Omar Farouk,1079174221,32,Nasr City - Zone 3,Postpaid 100,6/22/2023,0,328.1
VF-001156,Ali Omar Ahmed,1079198801,45,Nasr City - Zone 3,Prepaid Basic,9/20/2024,0,527.1
VF-001157,Sherif Omar Hassan,1092572018,52,Nasr City - Zone 2,Prepaid Plus,11/7/2023,0,679
VF-001158,Ali Salah Mahmoud,1048891821,64,Nasr City - Mostafa El-Nahas,Postpaid Business,5/31/2022,0,611.4
VF-001159,Reem Lotfy Ali,1041291228,,Nasr City - Zone 2,Postpaid 200,12/4/2023,0,565.4
VF-001160,Hassan Lotfy Abdullah,1034136369,44,Nasr City - El Mirghany,Postpaid 100,4/8/2023,0,666.6
VF-001161,Mostafa Magdy Shahatah,1066837787,61,Nasr City - Abbas El-Akkad,Postpaid 100,12/29/2024,0,619.9
VF-001162,Ghada Ahmed Gamal,1044715608,20,Nasr City - Abbas El-Akkad,Postpaid 100,8/20/2024,0,699.4
VF-001163,Mostafa Fathi El-Sharkawi,1060652004,61,Nasr City - Mostafa El-Nahas,Postpaid Business,8/30/2024,0,433.3
VF-001164,Hana Sayed Awad,1091849299,20,Nasr City - Abbas El-Akkad,Postpaid 200,12/26/2021,0,647.8
VF-001165,Dina Ali Rida,1029104510,18,Nasr City - Zone 3,Postpaid Business,1/10/2024,0,271.5
VF-001166,Mohamed Magdy Helmy,1077351635,68,Nasr City - Zone 7,Postpaid 100,12/4/2022,0,480.1
VF-001167,Eman Ali Mansour,1038783232,19,Nasr City - Abbas El-Akkad,Prepaid Basic,6/3/2025,0,409.9
VF-001168,Essam Abdallah Nasser,1064711507,44,Nasr City - Zone 2,Prepaid Plus,9/22/2024,0,532.6
VF-001169,Karim Gamal El-Gazzar,1047368451,62,Nasr City - Zone 1,Prepaid Plus,11/26/2023,0,834.5
VF-001170,Ashraf Sayed Gamal,1073088534,19,Nasr City - Abbas El-Akkad,Postpaid 200,9/1/2023,0,791.6
VF-001171,Eman Lotfy Helmy,1010382729,66,Nasr City - Mostafa El-Nahas,Prepaid Basic,11/9/2022,1,578.7
VF-001172,Tamer Abdel Khalil,1045571248,38,Nasr City - Abbas El-Akkad,Prepaid Plus,9/17/2023,0,638.6
VF-001173,Eman Lotfy Rida,1022119306,37,Nasr City - Mostafa El-Nahas,Postpaid 200,9/28/2022,0,418.6
VF-001174,Wael Mahmoud Abdullah,1061202708,61,Nasr City - El Mirghany,Postpaid 100,7/16/2024,0,687.9
VF-001175,Essam Lotfy El-Gazzar,1043360201,67,Nasr City - Mostafa El-Nahas,Postpaid 200,10/4/2024,0,494.9
VF-001176,Karim Fathi Mahmoud,1050417354,21,Nasr City - Zone 1,Postpaid Business,3/30/2022,0,655.9
VF-001177,Heba Lotfy Morsy,1068492621,150,Nasr City - El Zahraa,Postpaid 200,8/15/2023,0,235
VF-001178,Amr Salah Ramadan,1091686348,37,Nasr City - Zone 10,POSTPAID 100,11/4/2024,0,746.9
VF-001179,Adel Mahmoud El-Gazzar,1094909357,44,Nasr City - Zone 10,Postpaid 100,8/14/2025,0,275.9
VF-001180,Adel Mahmoud Hassan,1070656527,29,Nasr City - Zone 3,Postpaid 100,11/27/2024,0,874.3
VF-001181,Karim Mohamed Hassan,1022388317,23,Nasr City - Zone 3,Postpaid 100,12/11/2021,0,888.4
VF-001182,Nour Mohamed El-Gazzar,1063161086,52,Nasr City - Zone 1,Prepaid Basic,4/6/2023,0,612.2
VF-001183,Doaa Mohamed Ramadan,1032026463,35,Nasr City - El Mirghany,Prepaid Plus,8/19/2023,0,754.8
VF-001184,Mona Fathi El-Masry,1061790520,32,Nasr City - El Zahraa,Postpaid 100,1/6/2022,0,612.1
VF-001185,Nada Mahmoud El-Sharkawi,1077573618,26,Nasr City - Zone 2,Postpaid Business,1/10/2022,0,725.8
VF-001186,Heba Sayed Awad,1036415300,41,Nasr City - Zone 8,Postpaid 200,1/9/2024,0,717.8
VF-001187,Rania Fathi Qasim,1063437980,57,Nasr City - Zone 2,Postpaid 200,6/19/2023,0,830.8
VF-001188,Youssef Lotfy Abdel-Aziz,1011693235,42,Nasr City - Zone 3,Prepaid Basic,4/5/2023,0,447.5
VF-001189,Hassan Gamal Nasser,1040808928,58,Nasr City - Zone 7,Prepaid Basic,10/3/2023,0,626.2
VF-001190,Hussein Mohamed Abdullah,1063195723,62,Nasr City - Zone 2,Postpaid Business,7/14/2025,0,700.6
VF-001191,Heba Omar Qasim,1081368528,41,Nasr City - Zone 8,Postpaid 100,7/11/2023,0,237.4
VF-001192,Mohamed Gamal Farouk,1077422829,59,Nasr City - Abbas El-Akkad,Prepaid Basic,2/4/2025,0,575.6
VF-001193,Hany Ahmed El-Sharkawi,1074336097,38,Nasr City - El Mirghany,Postpaid Business,12/24/2021,0,293
VF-001194,Heba Mahmoud Gamal,1070334957,26,Nasr City - Zone 7,Postpaid Business,4/14/2022,0,358.5
VF-001195,Fatima Ramadan Khalil,1079079708,28,Nasr City - Abbas El-Akkad,Prepaid Plus,12/14/2024,0,562
VF-001196,Mohamed Mahmoud Farouk,1061799965,29,,Prepaid Basic,7/26/2025,0,684.2
VF-001197,Yasmin Ibrahim Mahmoud,1022474259,53,Nasr City - Zone 2,Postpaid 100,11/10/2024,0,460.9
VF-001198,Amr Magdy El-Gazzar,1083864238,21,Nasr City - El Mirghany,Postpaid 100,7/24/2023,0,748.1
VF-001199,Ahmed Mohamed El-Sayed,1010470877,64,Nasr City - Zone 1,Postpaid 200,8/28/2023,0,841.2
VF-001200,Tarek Mohamed Nasser,1046060619,999,Nasr City - El Zahraa,Postpaid 200,3/5/2022,0,473
VF-001201,Hussein Mohamed Ramadan,1089387274,46,Nasr City - Mostafa El-Nahas,Postpaid 100,5/11/2025,0,479.2
VF-001202,Rami Farouk Abdel-Aziz,1086164272,,Nasr City - Zone 8,Postpaid Business,2/17/2025,0,464.5
VF-001203,Rania Lotfy Badawi,1098638976,58,Nasr City - Abbas El-Akkad,Prepaid Basic,4/10/2023,0,570.4
VF-001204,Doaa Ali Helmy,1026979106,47,Nasr City - El Zahraa,prepaid basic,1/13/2022,0,616.3
VF-001205,Karim Mohamed El-Sharkawi,1028683135,23,Nasr City - Mostafa El-Nahas,Prepaid Basic,9/19/2022,0,458
VF-001206,Doaa Sayed Nasser,1034813934,23,Nasr City - Zone 3,Postpaid 200,4/4/2024,0,469.6
VF-001207,Dina Farouk Gamal,1054864614,29,Nasr City - Zone 3,Prepaid Plus,7/16/2022,0,860.1
VF-001208,Heba Hassan Hassan,1075244118,,Nasr City - Mostafa El-Nahas,Postpaid 100,2/7/2022,0,405.6
VF-001209,Adel Nabil Shahatah,1063592929,18,Nasr City - Abbas El-Akkad,Prepaid Basic,8/23/2025,0,244.4
VF-001210,Hassan Fathi Ahmed,1047580770,50,Nasr City - Zone 3,prepaid basic,6/30/2022,0,429.7
VF-001211,Doaa Abdel Ibrahim,1082778882,26,Nasr City - El Zahraa,Prepaid Basic,9/27/2023,0,859.1
VF-001212,Ali Ibrahim Helmy,1024657555,41,Nasr City - Zone 1,Postpaid Business,12/3/2024,0,790.7
VF-001213,Mona Salah Abdullah,1072058983,70,,Prepaid Plus,10/20/2024,0,230.7
VF-001214,Majed Sayed Abdel-Aziz,1028904465,63,Nasr City - Zone 10,Postpaid 100,8/25/2024,0,767.5
VF-001215,Dina Omar Gamal,1079077891,48,Nasr City - Zone 2,Postpaid 200,6/5/2025,0,871.5
VF-001216,Ahmed Omar El-Masry,1064127552,20,Nasr City - Zone 3,Postpaid 100,10/10/2022,0,664.8
VF-001217,Doaa Omar Badawi,1018116882,66,Nasr City - Zone 7,Postpaid 100,1/26/2025,0,494.5
VF-001218,Ashraf Omar El-Sharkawi,1033739994,52,Nasr City - Mostafa El-Nahas,Prepaid Plus,11/8/2022,0,412.5
VF-001219,Dina Lotfy Abdullah,1047138074,39,Nasr City - Zone 10,Prepaid Basic,6/4/2023,0,771.4
VF-001220,Youssef Mahmoud Hanafi,1054735640,70,Nasr City - Zone 1,Postpaid Business,9/24/2025,0,578.6
VF-001221,Ibrahim Ibrahim Ibrahim,1012563103,24,Nasr City - El Mirghany,Postpaid Business,9/30/2023,0,266.3
VF-001222,Mostafa Mohamed Salamah,1045976961,63,,Postpaid 100,8/11/2024,0,420.6
VF-001223,Noha Nabil El-Banna,1016814758,21,Nasr City - Zone 1,Prepaid Plus,7/31/2023,0,731.7
VF-001224,Doaa Gamal Abdullah,1069450701,46,Nasr City - Zone 8,Prepaid Basic,2/28/2023,0,269.9
VF-001225,Ghada Mohamed Farouk,1048633985,,Nasr City - Zone 2,Prepaid Basic,11/13/2025,0,887.8
VF-001226,Mohamed Omar Zidan,1092084161,26,Nasr City - Zone 1,Prepaid Plus,7/9/2023,0,231.9
VF-001227,Sherif Gamal Morsy,1042699596,57,Nasr City - Zone 3,Postpaid Business,11/28/2023,0,442.3
VF-001228,Amira Mohamed Awad,1083483941,19,Nasr City - El Zahraa,Postpaid Business,7/9/2023,0,860
VF-001229,Nader Magdy Gamal,1048785706,,Nasr City - Zone 3,Prepaid Plus,3/17/2022,0,335.7
VF-001230,Yasmin Mahmoud El-Masry,1011483668,38,Nasr City - Zone 1,Prepaid Plus,1/7/2025,0,643
VF-001231,Sami Lotfy Gamal,1086864099,29,Nasr City - Abbas El-Akkad,Prepaid Basic,5/27/2022,0,330.7
VF-001232,Amr Ahmed Awad,1082613651,44,,Postpaid 100,7/20/2024,0,203.9
VF-001233,Yasmin Salah Farouk,1054897404,68,Nasr City - Zone 3,Postpaid Business,11/19/2025,0,397.1
VF-001234,Noha Mahmoud Ibrahim,1063048394,28,Nasr City - Abbas El-Akkad,Postpaid Business,7/19/2023,0,418.2
VF-001235,Sami Nabil Zidan,1072192105,51,Nasr City - Zone 3,Prepaid Basic,6/27/2024,0,523.4
VF-001236,Ibrahim Lotfy Mahmoud,1023284153,29,Nasr City - Zone 7,Postpaid 200,12/29/2021,0,870.2
VF-001237,Majed Fathi Hanafi,1025041051,18,Nasr City - Zone 10,Postpaid Business,5/23/2025,0,503.6
VF-001238,Shimaa Salah Nasser,1015966926,48,Nasr City - Zone 3,Prepaid Basic,10/13/2023,0,589.2
VF-001239,Ali Lotfy Salamah,1033136216,56,Nasr City - Zone 3,Postpaid Business,8/29/2022,0,535.7
VF-001240,Mostafa Fathi Ahmed,1049533233,18,Nasr City - Zone 1,Prepaid Plus,10/31/2022,0,349.6
VF-001241,Sara Omar Gamal,1080450969,49,Nasr City - Zone 8,Prepaid Plus,3/8/2025,0,847.2
VF-001242,Ayman Hassan Hanafi,1016805868,58,Nasr City - Zone 1,Prepaid Plus,9/20/2025,0,643.8
VF-001243,Dina Ibrahim Farouk,1066093439,41,Nasr City - Zone 7,Prepaid Basic,3/10/2025,0,552.3
